Timestamp,Accelerometer Value
2024-10-31 14:11:22.780,-5.9131265
2024-10-31 14:11:22.791,-5.563135
2024-10-31 14:11:22.800,-5.380767
2024-10-31 14:11:22.811,-5.3769717
2024-10-31 14:11:22.820,-5.304858
2024-10-31 14:11:22.830,-5.048663
2024-10-31 14:11:22.841,-4.4820933
2024-10-31 14:11:22.851,-2.6346004
2024-10-31 14:11:22.861,-0.6409037
2024-10-31 14:11:22.872,0.8355055
2024-10-31 14:11:22.880,2.4565446
2024-10-31 14:11:22.891,5.9299636
2024-10-31 14:11:22.901,7.6630344
2024-10-31 14:11:22.913,36.299545
2024-10-31 14:11:22.920,-3.784899
2024-10-31 14:11:22.932,0.117114805
2024-10-31 14:11:22.941,-0.6750204
2024-10-31 14:11:22.951,0.8428361
2024-10-31 14:11:22.960,0.12844485
2024-10-31 14:11:22.971,3.1544166
2024-10-31 14:11:22.983,4.650183
2024-10-31 14:11:22.992,3.9756954
2024-10-31 14:11:23.001,4.0690093
2024-10-31 14:11:23.010,2.946969
2024-10-31 14:11:23.020,2.3551614
2024-10-31 14:11:23.032,1.3329027
2024-10-31 14:11:23.040,1.6367326
2024-10-31 14:11:23.051,1.0900801
2024-10-31 14:11:23.061,1.3188392
2024-10-31 14:11:23.073,0.2714364
2024-10-31 14:11:23.081,0.035981376
2024-10-31 14:11:23.090,-0.6241231
2024-10-31 14:11:23.101,-1.1553466
2024-10-31 14:11:23.110,-1.7770454
2024-10-31 14:11:23.120,-1.482359
2024-10-31 14:11:23.131,-2.5126562
2024-10-31 14:11:23.140,-2.9223735
2024-10-31 14:11:23.151,-3.7338471
2024-10-31 14:11:23.161,-4.108141
2024-10-31 14:11:23.171,-4.635763
2024-10-31 14:11:23.181,-5.072519
2024-10-31 14:11:23.192,-4.898843
2024-10-31 14:11:23.202,-3.5116885
2024-10-31 14:11:23.212,-4.366302
2024-10-31 14:11:23.222,-5.395942
2024-10-31 14:11:23.234,-5.4433208
2024-10-31 14:11:23.242,-5.917141
2024-10-31 14:11:23.252,-5.679129
2024-10-31 14:11:23.262,-6.0233445
2024-10-31 14:11:23.272,-5.4960275
