Timestamp,Depth
14:52:44.947,3.7835486
14:52:44.957,6.0808725
14:52:44.966,-9.397277
14:52:44.977,-2.4273562
14:52:44.987,-0.52605987
14:52:44.997,-3.0024116
14:52:45.006,-3.4124694
14:52:45.017,-3.099481
14:52:45.026,-2.1377661
14:52:45.037,-2.0326362
14:52:45.047,-1.1860645
14:52:45.059,0.051960535
14:52:45.068,0.6224249
14:52:45.081,1.0754246
14:52:45.087,1.1170006
14:52:45.097,1.3178729
14:52:45.107,1.1590832
14:52:45.117,0.6500614
14:52:45.126,0.9227307
14:52:45.137,0.83268136
14:52:45.147,0.43944156
14:52:45.157,0.58797455
14:52:45.167,0.48383754
14:52:45.177,0.7077461
14:52:45.186,0.73452574
14:52:45.197,0.79414445
14:52:45.207,0.7668211
14:52:45.217,1.5592351
14:52:45.227,1.6192383
14:52:45.237,1.6388811
14:52:45.247,1.4150162
14:52:45.257,1.9012365
14:52:45.268,1.5741792
14:52:45.277,0.9160456
14:52:45.288,0.9485591
14:52:45.298,0.7386098
14:52:45.307,0.9322178
14:52:45.317,0.5762822
14:52:45.328,0.8735283
14:52:45.337,1.8350978
14:52:45.347,3.124646
14:52:45.358,4.338197
14:52:45.367,3.6885734
14:52:45.377,3.3755946
14:52:45.387,1.7205279
14:52:45.397,-0.714766
14:52:45.407,-1.2412544
14:52:45.417,-2.2947555
14:52:45.428,-4.4842143
14:52:45.437,-6.4042597
14:52:45.447,-6.346459
14:52:45.460,-28.406187
14:52:45.467,-9.878989
14:52:45.478,2.5176294
14:52:45.487,10.428065
14:52:45.497,-6.0158377
14:52:45.508,-4.57087
14:52:45.517,-0.32635796
14:52:45.527,-3.1508598
14:52:45.537,-3.3910334
14:52:45.547,-3.2212071
14:52:45.558,-2.7313902
14:52:45.567,-2.3547924
14:52:45.578,-1.6716158
14:52:45.587,-1.2130473
14:52:45.598,-0.030803215
14:52:45.610,0.42106137
14:52:45.617,0.41339895
14:52:45.627,1.1905088
14:52:45.637,1.5342299
14:52:45.648,1.1267192
14:52:45.658,1.3006539
14:52:45.667,1.1229042
14:52:45.678,1.1766328
14:52:45.687,0.78567815
14:52:45.697,0.856381
14:52:45.707,1.4943694
14:52:45.718,1.3282608
14:52:45.728,1.1214863
14:52:45.737,1.7801096
14:52:45.748,1.6468933
14:52:45.758,1.2664843
14:52:45.768,1.4745941
14:52:45.778,1.4977157
14:52:45.788,1.7210821
14:52:45.798,1.7131675
14:52:45.808,1.4664278
14:52:45.818,1.1375266
14:52:45.828,1.0554162
14:52:45.838,0.96461654
14:52:45.848,1.227814
14:52:45.858,2.5701826
14:52:45.868,3.6769178
14:52:45.878,2.9964592
14:52:45.888,3.579468
14:52:45.898,3.7487373
14:52:45.908,2.158786
14:52:45.918,-0.9537449
14:52:45.928,-3.5077295
14:52:45.938,-5.737519
14:52:45.948,-6.8096833
14:52:45.958,-17.980114
14:52:45.970,-19.17598
14:52:45.978,-5.6111093
14:52:45.988,15.606788
14:52:45.998,4.2457237
14:52:46.008,-8.890775
14:52:46.018,-1.5508249
14:52:46.029,-1.5130424
14:52:46.039,-1.6829169
14:52:46.049,-2.4603896
14:52:46.058,-4.065038
14:52:46.068,-3.637623
14:52:46.078,-3.2010794
14:52:46.088,-1.4044231
14:52:46.098,-1.3775098
14:52:46.108,-1.2999095
14:52:46.119,0.5866867
14:52:46.128,1.104888
14:52:46.139,0.86989754
14:52:46.149,0.8250651
14:52:46.157,1.1633832
14:52:46.167,1.10617
14:52:46.178,0.60924155
14:52:46.188,0.36593336
14:52:46.198,0.5536645
14:52:46.208,1.1594524
14:52:46.218,1.3801135
14:52:46.228,1.260668
14:52:46.238,1.5694382
14:52:46.249,2.1018462
14:52:46.259,2.270686
14:52:46.270,2.1522527
14:52:46.279,1.9130733
14:52:46.288,1.6083648
14:52:46.298,1.4410357
14:52:46.309,1.6019628
14:52:46.318,0.79511607
14:52:46.328,0.7119473
14:52:46.338,1.1524084
14:52:46.349,1.0582063
14:52:46.359,1.0106646
14:52:46.369,1.574327
14:52:46.380,1.6822573
14:52:46.390,2.0329802
14:52:46.400,2.3080602
14:52:46.409,2.34423
14:52:46.419,1.8330399
14:52:46.429,0.5012352
14:52:46.438,0.08285762
14:52:46.448,-3.3896978
14:52:46.459,-5.623378
14:52:46.469,-5.080698
14:52:46.480,-25.462818
14:52:46.489,-16.598228
14:52:46.499,9.695651
14:52:46.509,12.171445
14:52:46.518,-4.68428
14:52:46.529,-4.756625
14:52:46.539,2.4401796
14:52:46.550,-1.8545021
14:52:46.559,-4.346474
14:52:46.569,-4.8347483
14:52:46.581,-3.4432807
14:52:46.591,-2.8279018
14:52:46.599,-1.7636489
14:52:46.611,-2.1421504
14:52:46.621,-0.6731197
14:52:46.631,-0.21674927
14:52:46.639,0.40758067
14:52:46.649,0.08017822
14:52:46.659,0.53240174
14:52:46.669,0.26343426
14:52:46.680,0.8856739
14:52:46.689,0.87496823
14:52:46.699,0.37377778
14:52:46.709,1.0071783
14:52:46.719,1.8535224
14:52:46.730,1.5726867
14:52:46.740,1.8640088
14:52:46.748,1.87793
14:52:46.758,2.4505038
14:52:46.769,2.193266
14:52:46.778,1.9826978
14:52:46.789,2.2782366
14:52:46.800,2.0357587
14:52:46.810,1.1439842
14:52:46.820,1.3123255
14:52:46.829,0.55563515
14:52:46.840,1.6702492
14:52:46.850,1.0772488
14:52:46.860,0.7716345
14:52:46.870,1.1355408
14:52:46.880,2.059804
14:52:46.890,2.228635
14:52:46.900,2.2916567
14:52:46.910,2.7902367
14:52:46.920,2.943662
14:52:46.930,2.456918
14:52:46.940,1.687476
14:52:46.950,-0.6915695
14:52:46.960,-2.496639
14:52:46.972,-2.3059103
14:52:46.986,-5.462232
14:52:46.991,-5.141636
14:52:47.001,-30.768791
14:52:47.010,3.5904706
14:52:47.019,17.987162
14:52:47.030,-2.4892423
14:52:47.040,-7.623619
14:52:47.050,2.937571
14:52:47.060,1.6346619
14:52:47.070,-2.6120055
14:52:47.080,-6.8891535
14:52:47.090,-3.0845025
14:52:47.100,-2.4157221
14:52:47.110,-3.0807157
14:52:47.121,-2.5569632
14:52:47.130,-1.2632655
14:52:47.140,-0.42498624
14:52:47.150,1.216534
14:52:47.160,0.10615819
14:52:47.170,-0.37419534
14:52:47.181,-0.40300524
14:52:47.192,-0.9212315
14:52:47.200,-0.24436013
14:52:47.211,-0.24972975
14:52:47.220,0.13906895
14:52:47.230,0.594033
14:52:47.241,1.638378
14:52:47.250,2.2038765
14:52:47.260,2.393349
14:52:47.270,2.6517234
14:52:47.281,3.0240448
14:52:47.291,3.2356095
14:52:47.301,3.2481947
14:52:47.310,2.787615
14:52:47.323,2.0424314
14:52:47.332,1.1623081
14:52:47.340,0.024415879
14:52:47.351,0.900005
14:52:47.361,0.81079537
14:52:47.370,0.96243256
14:52:47.381,1.6698132
14:52:47.391,2.0445578
14:52:47.401,2.782827
14:52:47.411,2.609554
14:52:47.421,3.4397955
14:52:47.430,2.6503406
14:52:47.441,3.3861556
14:52:47.450,2.429635
14:52:47.460,-1.3505814
14:52:47.471,-3.7440777
14:52:47.481,-6.0240126
14:52:47.491,-9.607818
14:52:47.501,-4.09341
14:52:47.511,-27.247221
14:52:47.521,11.426126
14:52:47.532,12.505004
14:52:47.541,-4.122867
14:52:47.551,-4.799104
14:52:47.562,-3.1459744
14:52:47.571,3.0835958
14:52:47.581,-1.4590293
14:52:47.591,-3.5968442
14:52:47.601,-5.1734977
14:52:47.611,-3.0329795
14:52:47.621,-2.5962927
14:52:47.631,-3.1285048
14:52:47.642,-2.7738125
14:52:47.652,-0.7177505
14:52:47.661,0.40984628
14:52:47.671,-0.20522419
14:52:47.682,1.2456056
14:52:47.692,0.99602675
14:52:47.701,0.035333075
14:52:47.711,0.23001593
14:52:47.721,0.7069005
14:52:47.731,1.4420116
14:52:47.742,0.7592204
14:52:47.752,1.6229497
14:52:47.761,1.6100976
14:52:47.772,1.9057317
14:52:47.782,2.301968
14:52:47.791,1.6203603
14:52:47.801,2.097482
14:52:47.811,2.0636332
14:52:47.822,1.3759289
14:52:47.832,1.0813286
14:52:47.842,1.528655
14:52:47.852,0.6671495
14:52:47.862,1.4516901
14:52:47.872,2.0627515
14:52:47.882,0.71734774
14:52:47.892,1.2322547
14:52:47.902,2.3583536
14:52:47.913,3.7048795
14:52:47.922,3.6893919
14:52:47.932,3.3058271
14:52:47.942,2.3535852
14:52:47.952,3.472991
14:52:47.962,3.3493094
14:52:47.972,0.54261357
14:52:47.982,-2.1905544
14:52:47.994,-6.2770953
14:52:48.002,-7.622151
14:52:48.012,-8.479151
14:52:48.022,-26.28436
14:52:48.032,3.5057478
14:52:48.042,13.292533
14:52:48.052,-2.0563357
14:52:48.062,-10.404986
14:52:48.072,4.206549
14:52:48.082,-1.517153
14:52:48.092,-3.7972932
14:52:48.102,-4.147511
14:52:48.112,-3.323821
14:52:48.121,-1.8016454
14:52:48.132,-1.5503373
14:52:48.142,-1.2466218
14:52:48.152,-0.23735854
14:52:48.163,1.113959
14:52:48.173,1.7874818
14:52:48.184,1.6033232
14:52:48.194,1.9435799
14:52:48.202,1.6637518
14:52:48.213,1.6768687
14:52:48.222,1.4797503
14:52:48.232,1.9907928
14:52:48.242,1.2616099
14:52:48.252,1.1899747
14:52:48.262,1.5327792
14:52:48.272,1.3902738
14:52:48.283,1.0944023
14:52:48.292,1.329809
14:52:48.302,1.3687332
14:52:48.312,1.3405687
14:52:48.322,1.1574235
14:52:48.332,1.0084133
14:52:48.344,2.4390817
14:52:48.352,0.84608793
14:52:48.362,0.93211746
14:52:48.373,1.4721695
14:52:48.383,1.9915272
14:52:48.393,2.3107634
14:52:48.402,2.42855
14:52:48.412,2.3937056
14:52:48.423,2.6931348
14:52:48.433,2.7651281
14:52:48.443,3.1500506
14:52:48.453,2.1421123
14:52:48.463,-0.4013189
14:52:48.473,-3.3130531
14:52:48.483,-5.187085
14:52:48.493,-5.8272915
14:52:48.502,-12.725845
14:52:48.513,-25.154036
14:52:48.523,7.9450717
14:52:48.532,10.6356945
14:52:48.543,-2.105083
14:52:48.553,-7.8607574
14:52:48.563,1.9394511
14:52:48.573,-2.4068315
14:52:48.583,-3.8201869
14:52:48.593,-4.074367
14:52:48.603,-2.9354942
14:52:48.613,-1.6764648
14:52:48.623,-0.96711004
14:52:48.636,-0.855631
14:52:48.644,-0.062997125
14:52:48.653,1.1811234
14:52:48.663,1.7958965
14:52:48.675,1.259998
14:52:48.684,1.3878167
14:52:48.693,1.707439
14:52:48.703,1.2132709
14:52:48.713,1.8297652
14:52:48.723,1.6294566
14:52:48.733,1.7557942
14:52:48.744,1.6886806
14:52:48.753,1.6628169
14:52:48.763,1.0144906
14:52:48.773,1.2029862
14:52:48.784,1.482977
14:52:48.795,1.1063824
14:52:48.803,0.6810871
14:52:48.813,1.1364948
14:52:48.824,1.1701181
14:52:48.834,1.4480177
14:52:48.843,2.0006967
14:52:48.854,2.0593572
14:52:48.863,2.520699
14:52:48.874,1.8352356
14:52:48.884,1.5998485
14:52:48.894,2.239591
14:52:48.904,3.4652584
14:52:48.914,2.8527749
14:52:48.925,2.2426682
14:52:48.934,-0.65261275
14:52:48.944,-3.7521443
14:52:48.953,-4.296574
14:52:48.964,-6.0160856
14:52:48.974,-6.8496146
14:52:48.984,-19.838848
14:52:48.994,-10.170775
14:52:49.004,12.361086
14:52:49.014,5.889885
14:52:49.024,-5.582309
14:52:49.035,-3.6623597
14:52:49.045,-0.7374509
14:52:49.054,-2.2978504
14:52:49.064,-2.1797793
14:52:49.074,-4.5572677
14:52:49.084,-3.4058492
14:52:49.094,-2.4339359
14:52:49.105,-2.0663733
14:52:49.116,-1.5205404
14:52:49.124,-1.2624336
14:52:49.134,-0.18491158
14:52:49.143,1.474055
14:52:49.153,0.8501056
14:52:49.164,0.6586641
14:52:49.174,0.88207924
14:52:49.184,0.68960416
14:52:49.194,1.1048578
14:52:49.204,0.80431753
14:52:49.214,1.269643
14:52:49.224,1.4727851
14:52:49.234,1.4802616
14:52:49.244,1.9324945
14:52:49.253,1.7091765
14:52:49.264,1.9494673
14:52:49.274,1.3045083
14:52:49.284,1.6601977
14:52:49.294,1.6088141
14:52:49.304,1.1366524
14:52:49.314,0.7695152
14:52:49.326,1.7630342
14:52:49.339,1.9396788
14:52:49.348,0.82944846
14:52:49.355,1.162739
14:52:49.363,1.8757366
14:52:49.373,2.47005
14:52:49.384,2.8783646
14:52:49.394,3.088567
14:52:49.404,3.4662385
14:52:49.414,2.0023053
14:52:49.424,3.0679343
14:52:49.434,2.326085
14:52:49.444,-0.8240286
14:52:49.454,-3.7166018
14:52:49.464,-5.3626904
14:52:49.474,-11.498727
14:52:49.485,-4.31929
14:52:49.494,-24.937382
14:52:49.505,8.275728
14:52:49.514,11.779493
14:52:49.524,-4.751636
14:52:49.534,-9.389844
14:52:49.544,3.5685658
14:52:49.555,-2.5930188
14:52:49.565,-4.169438
14:52:49.574,-4.119754
14:52:49.585,-3.5489209
14:52:49.594,-2.084999
14:52:49.604,-1.3592737
14:52:49.614,-1.3476714
14:52:49.625,0.18257666
14:52:49.635,1.2296286
14:52:49.645,1.3191316
14:52:49.654,1.3294711
14:52:49.666,1.3137432
14:52:49.676,1.782979
14:52:49.685,0.8824673
14:52:49.694,1.2183208
14:52:49.705,0.9310105
14:52:49.715,1.1204473
14:52:49.725,1.5067514
14:52:49.735,1.7345201
14:52:49.745,1.6493095
14:52:49.756,1.4349407
14:52:49.766,1.6078306
14:52:49.776,1.7068578
14:52:49.788,1.9631525
14:52:49.796,1.0274519
14:52:49.805,1.4056097
14:52:49.815,1.4699368
14:52:49.825,1.8787974
14:52:49.835,1.2257924
14:52:49.845,1.1108189
14:52:49.855,1.3895228
14:52:49.865,1.8390024
14:52:49.875,1.7610431
14:52:49.885,2.4362621
14:52:49.896,2.357985
14:52:49.905,2.4753993
14:52:49.915,2.8515503
14:52:49.926,3.232122
14:52:49.935,0.54614705
14:52:49.945,-1.920259
14:52:49.955,-2.5483193
14:52:49.965,-6.2373233
14:52:49.975,-8.345652
14:52:49.985,-34.94404
14:52:49.996,-0.42895153
14:52:50.005,16.43558
14:52:50.015,-0.23447946
14:52:50.025,-10.915081
14:52:50.036,1.9189414
14:52:50.045,-1.8471956
14:52:50.055,-5.343082
14:52:50.066,-4.9437017
14:52:50.077,-4.483152
14:52:50.086,-2.6118488
14:52:50.099,-1.1609701
14:52:50.105,-0.78577346
14:52:50.114,-1.1002394
14:52:50.124,0.34197626
14:52:50.137,2.5120642
14:52:50.144,1.0781481
14:52:50.156,2.1245358
14:52:50.166,1.04983
14:52:50.174,1.493344
14:52:50.185,1.6989082
14:52:50.194,1.5740232
14:52:50.204,1.8535091
14:52:50.214,1.7612858
14:52:50.225,1.9613763
14:52:50.235,1.6979458
14:52:50.246,1.5294096
14:52:50.255,1.0483774
14:52:50.266,1.2783726
14:52:50.276,1.1306787
14:52:50.286,0.5921852
14:52:50.295,0.7384564
14:52:50.306,1.3365368
14:52:50.316,1.3550057
14:52:50.325,0.8314834
14:52:50.336,2.1902907
14:52:50.346,2.53869
14:52:50.356,2.7859344
14:52:50.368,3.1851578
14:52:50.377,1.817187
14:52:50.386,2.3229966
14:52:50.396,3.5095415
14:52:50.406,1.4838444
14:52:50.416,-0.89841795
14:52:50.426,-4.3799825
14:52:50.436,-9.160146
14:52:50.446,-7.5509744
14:52:50.456,-20.940144
14:52:50.468,-19.18735
14:52:50.478,18.53934
14:52:50.486,3.2815342
14:52:50.496,-8.377479
14:52:50.506,-0.06438875
14:52:50.517,0.89759845
14:52:50.526,-5.716907
14:52:50.536,-4.0580482
14:52:50.546,-3.2144644
14:52:50.556,-2.2483668
14:52:50.566,-2.7184951
14:52:50.577,-2.8790212
14:52:50.587,-2.2223282
14:52:50.597,-0.63118786
14:52:50.606,-0.3941929
14:52:50.616,0.4585097
14:52:50.626,0.90946484
14:52:50.636,0.41516903
14:52:50.647,-0.26487133
14:52:50.656,0.2677223
14:52:50.667,0.38820043
14:52:50.677,0.78771627
14:52:50.687,0.6380609
14:52:50.697,1.0672412
14:52:50.707,1.4134252
14:52:50.717,1.7492868
14:52:50.726,1.8301632
14:52:50.737,2.2851658
14:52:50.747,2.397607
14:52:50.758,1.9008785
14:52:50.767,1.7580178
14:52:50.777,1.8219732
14:52:50.788,1.1569583
14:52:50.797,0.7580103
14:52:50.809,0.6875921
14:52:50.816,0.6514048
14:52:50.828,1.5845425
14:52:50.836,1.5456717
14:52:50.850,4.8270335
14:52:50.856,2.153682
14:52:50.866,3.299123
14:52:50.875,3.0718477
14:52:50.886,2.6947215
14:52:50.895,3.3395371
14:52:50.906,4.059198
14:52:50.916,2.0602486
14:52:50.927,-0.81154555
14:52:50.937,-4.189653
14:52:50.947,-6.489387
14:52:50.957,-10.683909
14:52:50.967,-32.827515
14:52:50.977,0.82374066
14:52:50.987,17.881712
14:52:50.997,1.9516692
14:52:51.007,-10.900537
14:52:51.017,1.6103383
14:52:51.027,-0.8308558
14:52:51.037,-5.0507526
14:52:51.047,-4.1722574
14:52:51.057,-3.203725
14:52:51.067,-1.65134
14:52:51.077,-1.824272
14:52:51.088,-1.5486847
14:52:51.098,-0.48483303
14:52:51.108,0.990561
14:52:51.118,1.1527396
14:52:51.128,1.0164535
14:52:51.138,0.32962492
14:52:51.148,0.65912056
14:52:51.157,1.2958858
14:52:51.168,1.1685349
14:52:51.178,0.9236718
14:52:51.189,1.7022371
14:52:51.200,2.206558
14:52:51.208,1.7608652
14:52:51.229,4.7110786
14:52:51.229,0.41659176
14:52:51.237,1.3488644
14:52:51.246,1.4482433
14:52:51.256,1.1969516
14:52:51.266,1.1649716
14:52:51.276,0.79625005
14:52:51.287,0.63356686
14:52:51.297,0.7778473
14:52:51.306,1.3000443
14:52:51.316,1.1948318
14:52:51.327,2.3491335
14:52:51.337,3.202408
14:52:51.346,3.084142
14:52:51.356,2.9307134
14:52:51.366,2.3859098
14:52:51.376,3.0334618
14:52:51.387,2.1461532
14:52:51.396,2.4592822
14:52:51.411,2.886424
14:52:51.416,-0.20599245
14:52:51.427,-4.2797136
14:52:51.437,-11.3111
14:52:51.446,-8.384303
14:52:51.456,-23.797155
14:52:51.466,-6.2520924
14:52:51.477,12.776956
14:52:51.486,7.5577316
14:52:51.496,-7.470523
14:52:51.506,-2.7130675
14:52:51.516,1.1704199
14:52:51.526,-4.5158205
14:52:51.536,-3.4935334
14:52:51.546,-3.0451097
14:52:51.556,-2.2809901
14:52:51.566,-2.0972226
14:52:51.576,-2.2585459
14:52:51.587,-2.2336733
14:52:51.596,-2.166162
14:52:51.606,-2.072628
14:52:51.616,-1.9445498
14:52:51.626,-1.8056383
14:52:51.636,-1.6889158
14:52:51.646,-1.5814523
14:52:51.656,-1.4655622
14:52:51.666,-1.3734949
14:52:51.676,-1.2730068
14:52:51.687,-1.275247
14:52:51.696,-0.95007175
14:52:51.707,-0.91613245
14:52:51.720,-1.0560839
14:52:51.730,-0.71846646
14:52:51.740,-0.6054422
14:52:51.749,-0.4578824
14:52:51.759,-0.43826532
14:52:51.770,-0.33021048
14:52:51.779,-0.18867843
14:52:51.790,-0.15681747
14:52:51.801,-0.06644048
14:52:51.810,0.009887508
14:52:51.819,0.08693022
14:52:51.829,0.1708842
14:52:51.839,0.37022302
14:52:51.849,0.48113737
14:52:51.859,0.5379999
14:52:51.869,0.7830451
14:52:51.880,0.9178963
14:52:51.889,0.85452217
14:52:51.899,5.54746
14:52:51.909,0.56756634
14:52:51.919,-3.8777866
14:52:51.929,-6.0279846
14:52:51.939,-9.69687
14:52:51.949,-15.106002
14:52:51.959,-24.403427
14:52:51.972,16.403091
14:52:51.979,8.632334
14:52:51.989,-7.430144
14:52:51.999,-5.8564773
14:52:52.009,1.82346
14:52:52.019,-2.8463793
14:52:52.029,-4.5293226
14:52:52.040,-4.3358836
14:52:52.049,-2.8579733
14:52:52.059,-1.396663
14:52:52.069,-0.7723653
14:52:52.079,-1.3610672
14:52:52.090,-1.6825066
14:52:52.099,-0.48217607
14:52:52.110,0.74094373
14:52:52.119,0.4507549
14:52:52.129,-0.012189965
14:52:52.140,0.42021397
14:52:52.149,1.3208598
14:52:52.159,1.3184843
14:52:52.170,1.0722013
14:52:52.179,1.8556662
14:52:52.190,2.105567
14:52:52.200,2.139343
14:52:52.210,2.198178
14:52:52.220,2.0553105
14:52:52.230,1.7930859
14:52:52.240,1.623145
14:52:52.250,1.4763889
14:52:52.260,1.2669042
14:52:52.270,0.78970605
14:52:52.280,0.528867
14:52:52.290,0.8641617
14:52:52.300,1.4173326
14:52:52.311,1.2259598
14:52:52.320,1.9893236
14:52:52.330,2.278868
14:52:52.340,2.73565
14:52:52.351,2.2676532
14:52:52.360,2.0088928
14:52:52.370,1.7905427
14:52:52.381,2.729677
14:52:52.391,3.4004722
14:52:52.400,2.1163356
14:52:52.410,-1.9910965
14:52:52.420,-4.0116844
14:52:52.430,-4.6503534
14:52:52.440,-9.41359
14:52:52.450,-11.2309
14:52:52.460,-27.938822
14:52:52.470,8.503998
14:52:52.480,15.535013
14:52:52.490,-3.964385
14:52:52.500,-8.076197
14:52:52.512,1.3794138
14:52:52.520,-1.9683503
14:52:52.530,-3.8926792
14:52:52.540,-3.9560158
14:52:52.550,-3.4710498
14:52:52.561,-1.032296
14:52:52.570,-0.30543023
14:52:52.580,-1.0207893
14:52:52.591,-1.7585922
14:52:52.601,0.1698195
14:52:52.610,1.2960838
14:52:52.620,0.6477604
14:52:52.631,-0.110196784
14:52:52.641,0.7286433
14:52:52.651,0.6771976
14:52:52.660,0.9065295
14:52:52.671,0.9446335
14:52:52.681,1.4959044
14:52:52.691,1.4468862
14:52:52.700,1.9980981
14:52:52.711,2.4580247
14:52:52.721,2.3767073
14:52:52.731,1.8818274
14:52:52.741,1.6281006
14:52:52.751,1.7837081
14:52:52.761,0.92098236
14:52:52.770,0.83482975
14:52:52.781,0.37202254
14:52:52.791,0.97121185
14:52:52.801,0.67174137
14:52:52.811,0.5862932
14:52:52.821,0.54672223
14:52:52.830,0.98124677
14:52:52.841,0.85145617
14:52:52.851,1.5869137
14:52:52.861,2.7672045
14:52:52.871,2.4661672
14:52:52.881,2.8245163
14:52:52.892,3.4633539
14:52:52.902,2.2009084
14:52:52.911,1.6668867
14:52:52.921,-0.58699864
14:52:52.931,-3.165575
14:52:52.942,-2.3121727
14:52:52.951,-2.8645656
14:52:52.961,-9.301188
14:52:52.971,-15.617591
14:52:52.981,-17.285212
14:52:52.991,13.4288845
14:52:53.001,10.778973
14:52:53.011,-7.1800113
14:52:53.021,-5.128883
14:52:53.031,0.87113845
14:52:53.041,-3.4201126
14:52:53.051,-3.6510632
14:52:53.061,-4.0151925
14:52:53.072,-3.3745673
14:52:53.082,-1.9702594
14:52:53.092,-0.327567
14:52:53.102,-0.8590351
14:52:53.111,-0.6705287
14:52:53.121,-0.7991324
14:52:53.131,1.2524036
14:52:53.142,0.93588483
14:52:53.151,0.12331686
14:52:53.161,0.97019404
14:52:53.172,1.07662
